"Date","Price","Open","High","Low","Vol.","Change %"
"06/08/2008","135.47","138.69","138.85","131.33","736.62K","-2.33%"
"06/01/2008","138.70","127.66","139.22","122.05","647.41K","8.78%"
"05/25/2008","127.50","132.24","133.60","124.87","408.17K","-3.58%"
"05/18/2008","132.24","126.15","135.49","125.10","961.15K","4.92%"
"05/11/2008","126.04","125.77","127.42","120.65","904.54K","0.03%"
"05/04/2008","126.00","115.64","126.25","115.00","717.61K","8.82%"
"04/27/2008","115.79","118.40","118.65","109.59","418.28K","-1.48%"
"04/20/2008","117.53","116.54","118.98","113.47","761.40K","1.18%"
"04/13/2008","116.16","109.54","116.46","109.08","761.41K","5.88%"
"04/06/2008","109.71","105.65","111.56","105.59","801.43K","3.73%"
"03/30/2008","105.76","104.30","106.14","99.10","591.43K","0.81%"
"03/23/2008","104.91","100.87","107.10","98.84","594.26K","3.81%"
"03/16/2008","101.06","108.74","110.35","98.02","1.08M","-7.06%"
"03/09/2008","108.74","104.00","109.71","103.16","901.18K","4.28%"
"03/02/2008","104.28","101.30","105.67","98.33","717.20K","2.82%"
"02/24/2008","101.42","98.58","102.65","97.47","406.59K","3.05%"
"02/17/2008","98.42","95.46","100.86","95.12","721.51K","3.11%"
"02/10/2008","95.45","91.64","96.59","90.93","738.54K","4.01%"
"02/03/2008","91.77","88.77","91.95","86.34","554.96K","3.11%"
"01/27/2008","89.00","90.38","92.37","88.46","433.11K","-1.62%"
"01/20/2008","90.47","89.92","91.10","85.42","611.41K","0.61%"
"01/13/2008","89.92","92.24","94.05","88.94","869.37K","-2.43%"
"01/06/2008","92.16","97.75","98.22","91.81","702.09K","-5.66%"
"12/30/2007","97.69","96.00","99.77","94.55","290.16K","2.02%"
"12/23/2007","95.76","93.23","97.54","92.15","180.41K","2.97%"
"12/16/2007","93.00","91.55","93.52","89.15","602.13K","1.58%"
"12/09/2007","91.55","87.81","94.72","87.05","822.67K","3.86%"
"12/02/2007","88.15","88.33","90.39","85.60","554.82K","-0.12%"
"11/25/2007","88.26","97.24","98.06","87.96","515.69K","-9.13%"
"11/18/2007","97.13","93.06","98.12","92.20","265.32K","3.51%"
"11/11/2007","93.84","95.14","95.14","89.13","1.07M","-1.53%"
"11/04/2007","95.30","94.75","97.63","92.80","716.46K","0.52%"
"10/28/2007","94.81","90.65","94.89","88.20","562.39K","4.49%"
"10/21/2007","90.74","86.75","90.94","83.91","708.65K","4.36%"
"10/14/2007","86.95","82.76","88.49","82.53","1.13M","5.09%"
"10/07/2007","82.74","80.33","83.01","77.71","832.90K","2.63%"
"09/30/2007","80.62","80.38","80.94","77.95","637.20K","0.17%"
"09/23/2007","80.48","80.30","82.45","77.33","703.84K","-0.20%"
"09/16/2007","80.64","78.00","81.92","77.30","1.00M","3.27%"
"09/09/2007","78.09","75.37","79.10","74.50","788.93K","3.27%"
"09/02/2007","75.62","73.13","76.18","72.81","504.56K","3.14%"
"08/26/2007","73.32","70.56","73.59","69.76","343.06K","3.72%"
"08/19/2007","70.69","71.51","71.55","68.46","619.64K","-1.57%"
"08/12/2007","71.82","71.38","73.99","69.97","758.53K","0.80%"
"08/05/2007","71.25","74.85","74.87","69.89","689.41K","-5.47%"
"07/29/2007","75.37","76.48","78.15","74.93","487.18K","-1.23%"
"07/22/2007","76.31","75.28","76.67","72.89","410.42K","0.69%"
"07/15/2007","75.79","74.12","76.39","73.66","931.57K","2.24%"
"07/08/2007","74.13","73.20","74.18","71.99","663.19K","1.34%"
"07/01/2007","73.15","70.89","73.19","70.00","389.15K","3.06%"
"06/24/2007","70.98","69.50","71.32","67.56","508.29K","1.69%"
"06/17/2007","69.80","68.71","70.55","67.65","757.34K","1.84%"
"06/10/2007","68.54","65.40","68.80","65.25","678.97K","4.72%"
"06/03/2007","65.45","66.04","68.29","65.29","670.90K","-1.01%"
"05/27/2007","66.12","66.56","66.56","63.50","424.08K","-0.60%"
"05/20/2007","66.52","65.94","67.41","65.28","642.28K","0.82%"
"05/13/2007","65.98","64.16","66.44","63.20","691.94K","2.90%"
"05/06/2007","64.12","63.77","64.32","62.36","741.51K","0.41%"
"04/29/2007","63.86","67.91","68.09","63.49","499.78K","-5.87%"
"04/22/2007","67.84","65.50","67.95","65.20","365.90K","5.82%"
"04/15/2007","64.11","66.10","66.75","62.63","983.78K","-3.35%"
"04/08/2007","66.33","66.45","67.05","64.15","969.05K","-0.06%"
"04/01/2007","66.37","67.50","68.20","65.29","448.02K","-1.63%"
"03/25/2007","67.47","63.55","69.10","63.55","647.05K","6.22%"
"03/18/2007","63.52","59.60","63.96","59.15","699.80K","6.61%"
"03/11/2007","59.58","61.70","61.79","58.80","820.15K","-3.55%"
"03/04/2007","61.77","62.35","63.75","60.76","640.27K","-1.59%"
"02/25/2007","62.77","62.28","63.70","61.11","421.84K","0.67%"
"02/18/2007","62.35","59.60","63.02","57.78","521.58K","4.16%"
"02/11/2007","59.86","60.60","60.60","57.11","814.98K","-1.27%"
"02/04/2007","60.63","59.91","61.37","57.84","748.52K","1.51%"
"01/28/2007","59.73","56.45","59.93","54.60","441.00K","6.19%"
"01/21/2007","56.25","53.48","56.70","52.07","542.30K","5.34%"
"01/14/2007","53.40","53.87","54.49","51.03","804.81K","-0.87%"
"01/07/2007","53.87","57.56","58.85","52.45","941.09K","-6.13%"
"12/31/2006","57.39","62.28","62.83","55.94","371.98K","-8.00%"
"12/24/2006","62.38","63.77","64.24","61.30","163.84K","-1.81%"
"12/17/2006","63.53","63.62","65.04","62.28","492.81K","-0.87%"
"12/10/2006","64.09","63.20","64.15","61.50","681.05K","1.59%"
"12/03/2006","63.09","65.40","65.40","62.98","654.36K","-2.95%"
"11/26/2006","65.01","61.15","65.30","60.71","360.45K","7.03%"
"11/19/2006","60.74","60.46","61.75","59.50","151.41K","3.00%"
"11/12/2006","58.97","61.48","61.86","57.80","819.03K","-4.18%"
"11/05/2006","61.54","60.88","63.21","60.29","495.62K","1.08%"
"10/29/2006","60.88","62.78","62.80","59.00","353.49K","-2.64%"
"10/22/2006","62.53","60.85","63.39","59.80","252.77K","5.39%"
"10/15/2006","59.33","60.62","62.23","59.03","758.11K","-1.61%"
"10/08/2006","60.30","61.38","62.75","59.02","574.76K","-1.42%"
"10/01/2006","61.17","64.12","64.49","59.13","404.97K","-4.65%"
"09/24/2006","64.15","61.41","64.95","60.58","321.10K","4.24%"
"09/17/2006","61.54","64.02","65.20","60.61","528.51K","-3.87%"
"09/10/2006","64.02","67.00","67.40","62.80","563.51K","-4.99%"
"09/03/2006","67.38","70.40","70.77","67.20","245.18K","-4.25%"
"08/27/2006","70.37","72.90","73.07","69.80","194.44K","-4.18%"
"08/20/2006","73.44","72.18","74.50","72.13","282.80K","1.86%"
"08/13/2006","72.10","75.50","75.54","71.00","353.63K","-5.12%"
"08/06/2006","75.99","76.18","78.80","75.25","504.46K","-0.22%"
"07/30/2006","76.16","74.39","77.70","73.91","277.23K","2.38%"
"07/23/2006","74.39","75.47","76.68","74.00","199.56K","-1.27%"
"07/16/2006","75.35","78.60","79.43","73.51","462.34K","-4.27%"
"07/09/2006","78.71","75.13","79.86","74.05","445.95K","4.63%"
"07/02/2006","75.23","74.77","76.90","74.39","175.12K","0.56%"
"06/25/2006","74.81","71.73","75.10","71.45","230.49K","4.24%"
"06/18/2006","71.77","70.14","72.20","68.75","320.95K","2.24%"
"06/11/2006","70.20","72.31","72.97","68.82","412.23K","-2.92%"
"06/04/2006","72.31","73.30","74.50","69.80","370.08K","-0.99%"
"05/28/2006","73.03","72.20","73.55","70.97","240.69K","1.21%"
"05/21/2006","72.16","69.25","72.80","68.17","284.48K","4.14%"
"05/14/2006","69.29","73.09","73.60","68.65","495.31K","-5.44%"
"05/07/2006","73.28","71.76","75.10","70.00","473.81K","1.92%"
"04/30/2006","71.90","73.23","76.40","71.00","314.92K","-2.18%"
"04/23/2006","73.50","76.00","76.18","72.08","368.42K","-3.38%"
"04/16/2006","76.07","71.00","76.20","70.80","552.80K","7.41%"
"04/09/2006","70.82","69.10","71.00","68.62","439.33K","3.18%"
"04/02/2006","68.64","67.78","69.20","67.05","386.60K","1.05%"
"03/26/2006","67.93","65.25","68.50","64.50","336.87K","4.19%"
"03/19/2006","65.20","64.20","65.50","61.25","436.26K","1.56%"
"03/12/2006","64.20","61.85","65.55","61.47","468.95K","3.82%"
"03/05/2006","61.84","65.40","65.58","61.00","454.31K","-5.39%"
"02/26/2006","65.36","63.70","65.50","61.79","339.61K","1.90%"
"02/19/2006","64.14","62.51","64.50","61.20","309.55K","4.65%"
"02/12/2006","61.29","63.25","63.25","59.20","530.49K","-2.50%"
"02/05/2006","62.86","66.30","67.41","62.30","501.70K","-5.07%"
"01/29/2006","66.22","68.89","69.78","64.80","325.14K","-3.36%"
"01/22/2006","68.52","68.93","69.65","65.98","280.45K","0.06%"
"01/15/2006","68.48","65.25","69.15","65.25","512.98K","6.04%"
"01/08/2006","64.58","64.82","65.45","63.25","530.18K","-0.60%"
"01/01/2006","64.97","61.91","65.20","61.68","277.67K","4.96%"
"12/25/2005","61.90","58.77","62.00","57.95","127.58K","4.92%"
"12/18/2005","59.00","58.90","59.82","57.75","270.38K","-0.08%"
"12/11/2005","59.05","60.60","62.85","58.90","446.97K","-2.20%"
"12/04/2005","60.38","60.20","62.42","59.80","355.10K","0.28%"
"11/27/2005","60.21","58.65","60.30","56.59","263.45K","1.62%"
"11/20/2005","59.25","58.06","59.70","57.80","73.66K","3.57%"
"11/13/2005","57.21","58.65","59.10","56.35","483.44K","-2.17%"
"11/06/2005","58.48","61.13","61.30","57.85","441.01K","-4.91%"
"10/30/2005","61.50","61.51","62.88","59.50","273.24K","-0.05%"
"10/23/2005","61.53","60.40","63.35","59.68","209.84K","1.17%"
"10/16/2005","60.82","62.40","63.68","59.30","540.53K","-1.89%"
"10/09/2005","61.99","61.44","63.90","60.15","523.51K","0.60%"
"10/02/2005","61.62","66.39","66.55","60.60","407.20K","-6.96%"
"09/25/2005","66.23","64.00","67.40","63.11","398.36K","2.65%"
"09/18/2005","64.52","63.37","68.19","63.37","447.08K","1.86%"
"09/11/2005","63.34","65.05","66.23","63.25","452.86K","-2.40%"
"09/04/2005","64.90","67.17","68.25","63.60","255.09K","-4.78%"
"08/28/2005","68.16","70.00","71.15","66.80","312.23K","1.90%"
"08/21/2005","66.89","65.77","68.72","65.30","230.61K","1.67%"
"08/14/2005","65.79","67.10","67.70","62.75","524.74K","-2.35%"
"08/07/2005","67.37","63.25","67.75","63.20","484.97K","6.46%"
"07/31/2005","63.28","61.60","63.40","61.58","281.50K","2.64%"
"07/24/2005","61.65","59.24","62.00","58.49","219.86K","4.03%"
"07/17/2005","59.26","59.04","59.98","57.20","416.81K","0.22%"
"07/10/2005","59.13","60.40","62.10","58.11","481.09K","-2.49%"
"07/03/2005","60.64","60.10","62.89","58.20","298.18K","1.39%"
"06/26/2005","59.81","60.80","61.70","57.00","282.57K","-1.12%"
"06/19/2005","60.49","59.00","60.60","58.50","328.13K","2.21%"
"06/12/2005","59.18","54.68","59.30","54.25","449.98K","8.23%"
"06/05/2005","54.68","56.01","56.48","53.48","416.86K","-2.32%"
"05/29/2005","55.98","52.20","56.10","51.50","245.12K","6.91%"
"05/22/2005","52.36","49.50","52.55","49.05","229.36K","7.63%"
"05/15/2005","48.65","50.30","50.99","48.20","526.31K","-3.24%"
"05/08/2005","50.28","52.83","54.25","49.35","463.64K","-4.54%"
"05/01/2005","52.67","51.00","53.65","50.40","338.79K","2.37%"
"04/24/2005","51.45","56.39","57.20","51.10","269.61K","-9.00%"
"04/17/2005","56.54","52.00","57.00","51.01","459.84K","8.61%"
"04/10/2005","52.06","54.29","55.47","51.60","528.64K","-4.74%"
"04/03/2005","54.65","58.32","59.32","54.15","424.00K","-6.24%"
"03/27/2005","58.29","55.37","58.70","53.40","292.90K","4.74%"
"03/20/2005","55.65","57.15","58.15","54.25","286.60K","-2.78%"
"03/13/2005","57.24","55.00","58.16","54.26","473.75K","3.85%"
"03/06/2005","55.12","53.98","56.30","53.21","469.18K","1.55%"
"02/27/2005","54.28","52.25","55.60","51.30","328.81K","4.49%"
"02/20/2005","51.95","49.24","52.50","49.17","265.89K","6.00%"
"02/13/2005","49.01","47.93","49.25","47.25","391.14K","2.53%"
"02/06/2005","47.80","46.89","48.10","45.27","405.37K","1.81%"
"01/30/2005","46.95","47.00","48.60","46.25","233.28K","-1.03%"
"01/23/2005","47.44","48.82","50.00","47.10","231.25K","-2.39%"
"01/16/2005","48.60","48.60","49.48","46.71","394.67K","0.14%"
"01/09/2005","48.53","45.53","48.75","45.18","416.49K","6.31%"
"01/02/2005","45.65","43.22","46.35","41.60","264.13K","4.63%"
"12/26/2004","43.63","43.79","43.93","41.25","104.33K","-1.42%"
"12/19/2004","44.26","46.50","46.50","43.70","145.27K","-4.96%"
"12/12/2004","46.57","41.36","46.65","40.87","408.99K","12.60%"
"12/05/2004","41.36","42.86","43.80","40.80","348.49K","-3.25%"
"11/28/2004","42.75","49.57","50.55","42.25","242.39K","-13.55%"
"11/21/2004","49.45","48.79","50.40","48.00","103.85K","1.15%"
"11/14/2004","48.89","47.29","48.95","45.45","562.60K","3.12%"
"11/07/2004","47.41","49.62","49.65","47.15","376.76K","-4.45%"
"10/31/2004","49.62","51.68","52.35","48.40","306.24K","-3.84%"
"10/24/2004","51.60","54.20","55.30","50.33","220.81K","-5.65%"
"10/17/2004","54.69","53.97","55.00","51.95","435.68K","1.33%"
"10/10/2004","53.97","52.94","54.15","51.13","512.78K","1.95%"
"10/03/2004","52.94","49.50","53.00","49.05","360.86K","6.54%"
"09/26/2004","49.69","48.05","49.78","47.90","280.85K","3.35%"
"09/19/2004","48.08","45.55","48.25","45.20","394.97K","5.46%"
"09/12/2004","45.59","43.05","45.80","42.75","454.88K","6.42%"
"09/05/2004","42.84","43.60","45.05","42.40","248.21K","-2.55%"
"08/29/2004","43.96","43.10","45.30","41.20","199.91K","2.28%"
"08/22/2004","42.98","46.25","46.81","42.25","173.60K","-8.01%"
"08/15/2004","46.72","46.03","48.37","45.27","562.44K","1.50%"
"08/08/2004","46.03","43.30","46.15","42.90","404.10K","5.77%"
"08/01/2004","43.52","43.02","44.12","42.09","281.48K","1.09%"
"07/25/2004","43.05","41.26","43.10","40.60","168.01K","4.31%"
"07/18/2004","41.27","41.25","41.75","39.76","294.42K","-0.07%"
"07/11/2004","41.30","40.06","41.90","39.10","461.16K","2.89%"
"07/04/2004","40.14","39.19","40.60","38.85","256.04K","4.37%"
"06/27/2004","38.46","37.53","39.15","35.62","231.43K","2.29%"
"06/20/2004","37.60","38.89","39.28","37.20","287.30K","-3.59%"
"06/13/2004","39.00","38.55","39.19","37.11","451.43K","0.91%"
"06/06/2004","38.65","38.34","39.23","36.55","318.58K","0.31%"
"05/30/2004","38.53","40.00","42.30","38.20","241.21K","-2.97%"
"05/23/2004","39.71","39.56","41.33","38.80","189.80K","0.38%"
"05/16/2004","39.56","41.20","41.75","39.30","468.91K","-4.21%"
"05/09/2004","41.30","39.66","41.45","38.08","403.16K","4.00%"
"05/02/2004","39.71","37.17","39.80","37.05","267.82K","7.09%"
"04/25/2004","37.08","36.31","37.90","36.15","190.26K","2.97%"
"04/18/2004","36.01","36.76","37.40","35.15","292.08K","-2.65%"
"04/11/2004","36.99","36.65","37.42","35.75","493.72K","1.09%"
"04/04/2004","36.59","33.52","36.65","33.36","260.77K","8.03%"
"03/28/2004","33.87","34.83","36.05","32.75","257.04K","-2.87%"
"03/21/2004","34.87","37.62","37.62","34.05","257.44K","-7.31%"
"03/14/2004","37.62","35.63","37.80","35.40","432.18K","5.76%"
"03/07/2004","35.57","36.46","36.72","34.75","378.23K","-2.39%"
"02/29/2004","36.44","35.25","36.50","34.70","280.31K","3.41%"
"02/22/2004","35.24","33.54","35.32","33.35","216.61K","2.86%"
"02/15/2004","34.26","34.08","35.00","33.46","390.24K","0.47%"
"02/08/2004","34.10","31.50","34.18","31.50","404.03K","7.44%"
"02/01/2004","31.74","32.00","33.55","31.25","365.84K","-1.12%"
"01/25/2004","32.10","34.00","34.05","31.75","240.19K","-5.67%"
"01/18/2004","34.03","34.00","35.00","33.25","260.74K","0.09%"
"01/11/2004","34.00","34.10","34.70","32.35","570.44K","-0.09%"
"01/04/2004","34.03","32.06","34.35","32.06","314.57K","5.42%"
"12/28/2003","32.28","32.19","32.80","31.70","64.16K","-0.43%"
"12/21/2003","32.42","32.56","32.56","30.90","73.86K","-1.82%"
"12/14/2003","33.02","32.15","33.97","31.70","462.23K","0.21%"
"12/07/2003","32.95","30.66","33.15","30.58","381.66K","7.54%"
"11/30/2003","30.64","30.12","31.44","29.54","210.64K","1.39%"
"11/23/2003","30.22","30.96","30.96","29.15","106.03K","-3.17%"
"11/16/2003","31.21","31.83","32.85","30.90","515.08K","-1.79%"
"11/09/2003","31.78","30.75","31.95","30.38","374.36K","3.99%"
"11/02/2003","30.56","28.92","30.80","28.35","260.41K","5.93%"
"10/26/2003","28.85","29.81","30.02","28.10","178.75K","-3.41%"
"10/19/2003","29.87","30.70","30.74","29.15","281.53K","-2.70%"
"10/12/2003","30.70","32.05","32.55","30.00","476.02K","-4.03%"
"10/05/2003","31.99","30.15","32.50","29.50","411.67K","6.28%"
"09/28/2003","30.10","28.00","30.14","28.00","239.83K","7.81%"
"09/21/2003","27.92","27.07","28.42","26.68","247.80K","3.14%"
"09/14/2003","27.07","28.40","28.55","26.72","399.22K","-4.68%"
"09/07/2003","28.40","28.90","29.59","27.95","272.91K","-1.59%"
"08/31/2003","28.86","31.09","31.30","28.40","176.03K","-7.82%"
"08/24/2003","31.31","31.55","32.02","30.85","118.30K","-0.92%"
"08/17/2003","31.60","31.30","32.05","30.37","294.99K","1.97%"
"08/10/2003","30.99","31.97","32.18","30.05","340.36K","-3.37%"
"08/03/2003","32.07","32.15","32.63","31.20","262.51K","0.38%"
"07/27/2003","31.95","29.58","32.00","29.28","147.16K","7.11%"
"07/20/2003","29.83","31.05","31.17","28.85","286.01K","-3.87%"
"07/13/2003","31.03","31.00","31.33","30.18","389.33K","-0.06%"
"07/06/2003","31.05","29.63","31.37","29.20","283.65K","3.43%"
"06/29/2003","30.02","28.90","30.55","28.74","140.37K","3.88%"
"06/22/2003","28.90","29.00","29.40","28.20","166.95K","-1.97%"
"06/15/2003","29.48","29.18","29.80","28.10","414.81K","0.51%"
"06/08/2003","29.33","30.27","31.15","28.75","354.71K","-3.07%"
"06/01/2003","30.26","28.60","30.35","28.58","239.80K","6.21%"
"05/25/2003","28.49","28.33","28.70","27.36","123.25K","0.85%"
"05/18/2003","28.25","28.74","29.05","27.50","263.30K","-1.74%"
"05/11/2003","28.75","27.28","29.10","27.00","336.44K","5.20%"
"05/04/2003","27.33","25.31","27.45","25.28","249.13K","7.30%"
"04/27/2003","25.47","25.92","26.26","25.00","165.09K","-2.41%"
"04/20/2003","26.10","28.30","29.05","25.45","259.93K","-8.55%"
"04/13/2003","28.54","27.06","28.70","26.53","243.67K","5.27%"
"04/06/2003","27.11","26.41","27.80","25.45","295.33K","0.93%"
"03/30/2003","26.86","28.70","29.50","26.26","203.88K","-5.29%"
"03/23/2003","28.36","26.58","29.20","26.30","265.26K","8.33%"
"03/16/2003","26.18","33.52","35.17","25.75","492.28K","-21.52%"
"03/09/2003","33.36","36.35","36.87","32.50","411.95K","-8.23%"
"03/02/2003","36.35","34.75","36.45","33.80","254.74K","4.36%"
"02/23/2003","34.83","34.25","36.25","34.25","315.60K","1.46%"
"02/16/2003","34.33","34.99","35.85","33.46","280.69K","-2.91%"
"02/09/2003","35.36","34.17","35.43","33.55","397.73K","3.24%"
"02/02/2003","34.25","32.69","34.36","32.00","258.69K","4.61%"
"01/26/2003","32.74","32.16","33.10","31.30","219.26K","1.80%"
"01/19/2003","32.16","33.15","33.49","31.15","233.61K","-2.43%"
"01/12/2003","32.96","30.80","33.15","30.47","461.39K","6.46%"
"01/05/2003","30.96","32.25","32.50","29.25","366.98K","-3.91%"
"12/29/2002","32.22","31.97","32.80","29.40","176.59K","1.32%"
"12/22/2002","31.80","30.05","31.88","30.00","104.57K","7.32%"
"12/15/2002","29.63","29.90","31.15","28.98","492.55K","4.15%"
"12/08/2002","28.45","26.91","28.65","26.75","323.64K","5.80%"
"12/01/2002","26.89","26.70","27.50","26.50","220.85K","0.67%"
"11/24/2002","26.71","26.80","27.03","25.98","77.98K","0.23%"
"11/17/2002","26.65","25.75","26.70","24.73","347.92K","7.85%"
"11/10/2002","24.71","25.02","25.73","24.14","372.18K","-1.63%"
"11/03/2002","25.12","26.65","26.85","24.75","283.62K","-5.95%"
"10/27/2002","26.71","26.88","27.22","26.25","171.69K","0.23%"
"10/20/2002","26.65","29.54","29.54","26.56","239.01K","-9.97%"
"10/13/2002","29.60","29.44","30.15","29.00","385.17K","0.58%"
"10/06/2002","29.43","29.69","29.99","28.60","316.35K","-0.30%"
"09/29/2002","29.52","30.54","30.85","29.30","261.01K","-2.51%"
"09/22/2002","30.28","29.85","31.02","29.80","241.81K","1.47%"
"09/15/2002","29.84","29.98","30.15","28.49","427.63K","-0.50%"
"09/08/2002","29.99","29.44","30.25","28.80","297.32K","1.35%"
"09/01/2002","29.59","28.77","30.15","27.66","171.15K","2.74%"
"08/25/2002","28.80","28.23","29.25","28.08","180.14K","2.09%"
"08/18/2002","28.21","28.46","29.05","27.77","288.82K","-1.05%"
"08/11/2002","28.51","26.48","28.74","26.01","333.46K","8.12%"
"08/04/2002","26.37","26.35","26.79","25.78","216.32K","0.11%"
"07/28/2002","26.34","26.11","27.15","25.62","189.82K","0.88%"
"07/21/2002","26.11","27.75","27.75","25.62","272.77K","-6.21%"
"07/14/2002","27.84","27.62","28.18","26.91","387.09K","1.49%"
"07/07/2002","27.43","26.67","27.48","25.69","273.42K","2.81%"
"06/30/2002","26.68","27.00","27.08","26.30","105.18K","-0.11%"
"06/23/2002","26.71","25.75","26.80","25.65","206.82K","3.85%"
"06/16/2002","25.72","26.29","26.72","25.20","416.68K","-1.61%"
"06/09/2002","26.14","24.72","26.25","24.10","311.05K","4.48%"
"06/02/2002","25.02","25.42","25.62","24.40","192.72K","-1.46%"
"05/26/2002","25.39","25.73","25.94","24.60","145.80K","-2.27%"
"05/19/2002","25.98","27.18","27.44","25.68","338.02K","-4.31%"
"05/12/2002","27.15","26.98","28.58","26.40","430.39K","-0.29%"
"05/05/2002","27.23","26.03","27.44","25.32","366.30K","3.65%"
"04/28/2002","26.27","26.46","27.25","25.30","221.92K","-1.90%"
"04/21/2002","26.78","26.40","26.95","25.70","210.47K","1.29%"
"04/14/2002","26.44","24.48","26.75","23.85","452.36K","11.61%"
"04/07/2002","23.69","26.76","27.35","23.55","370.96K","-10.30%"
"03/31/2002","26.41","26.50","28.45","25.20","301.43K","0.15%"
"03/24/2002","26.37","25.41","26.45","24.92","175.95K","3.45%"
"03/17/2002","25.49","24.73","25.95","24.48","329.75K","2.58%"
"03/10/2002","24.85","24.14","25.05","24.01","311.77K","2.94%"
"03/03/2002","24.14","22.63","24.95","22.38","261.12K","6.63%"
"02/24/2002","22.64","21.08","23.00","20.60","209.99K","6.79%"
"02/17/2002","21.20","21.40","21.45","20.35","203.17K","-2.48%"
"02/10/2002","21.74","20.68","22.10","20.33","301.65K","5.43%"
"02/03/2002","20.62","20.59","20.65","19.65","189.54K","-0.05%"
"01/27/2002","20.63","20.32","20.80","19.00","148.02K","1.98%"
"01/20/2002","20.23","18.70","20.41","18.67","185.60K","8.41%"
"01/13/2002","18.66","20.32","20.35","18.50","367.18K","-8.17%"
"01/06/2002","20.32","21.90","22.30","20.20","254.30K","-7.26%"
"12/30/2001","21.91","20.70","21.99","19.95","124.91K","6.05%"
"12/23/2001","20.66","20.12","21.60","19.90","71.24K","4.24%"
"12/16/2001","19.82","19.40","20.40","19.10","172.31K","1.69%"
"12/09/2001","19.49","18.95","19.55","18.20","254.70K","0.21%"
"12/02/2001","19.45","19.65","21.05","18.30","168.70K","-0.97%"
"11/25/2001","19.64","19.74","19.95","18.65","143.87K","2.34%"
"11/18/2001","19.19","18.36","19.71","17.12","129.42K","4.46%"
"11/11/2001","18.37","22.70","22.85","17.57","411.41K","-18.21%"
"11/04/2001","22.46","20.55","22.60","19.77","141.45K","10.10%"
"10/28/2001","20.40","22.64","22.68","19.95","144.05K","-8.11%"
"10/21/2001","22.20","22.37","22.75","21.63","145.52K","-0.27%"
"10/14/2001","22.26","22.90","23.08","21.25","294.77K","-2.45%"
"10/07/2001","22.82","23.19","24.20","22.38","230.60K","0.04%"
"09/30/2001","22.81","23.65","23.80","22.10","186.67K","-3.67%"
"09/23/2001","23.68","26.00","26.05","20.75","235.70K","-9.82%"
"09/16/2001","26.26","28.92","29.50","26.10","410.67K","-11.70%"
"09/09/2001","29.74","28.03","30.03","27.79","51.15K","5.50%"
"09/02/2001","28.19","27.30","28.26","26.93","169.45K","3.07%"
"08/26/2001","27.35","27.08","27.58","26.57","147.56K","1.64%"
"08/19/2001","26.91","25.61","27.15","25.39","263.12K","5.08%"
"08/12/2001","25.61","27.33","27.55","25.55","316.25K","-6.26%"
"08/05/2001","27.32","26.95","27.70","26.77","206.78K","1.19%"
"07/29/2001","27.00","26.40","27.24","25.75","158.46K","2.23%"
"07/22/2001","26.41","25.85","26.60","25.60","144.29K","1.81%"
"07/15/2001","25.94","26.12","26.18","24.64","409.01K","-0.77%"
"07/08/2001","26.14","27.58","27.69","25.65","271.80K","-5.60%"
"07/01/2001","27.69","25.40","27.75","25.35","106.58K","6.13%"
"06/24/2001","26.09","26.93","27.40","25.24","164.44K","-2.65%"
"06/17/2001","26.80","28.62","28.69","26.02","349.83K","-6.36%"
"06/10/2001","28.62","28.52","29.77","28.52","296.06K","-0.03%"
"06/03/2001","28.63","28.48","28.90","27.71","249.12K","1.63%"
"05/27/2001","28.17","28.54","29.16","27.80","184.29K","-1.40%"
"05/20/2001","28.57","30.35","30.70","28.35","252.69K","-5.83%"
"05/13/2001","30.34","29.05","30.39","28.55","322.81K","4.33%"
"05/06/2001","29.08","29.04","29.43","28.03","281.38K","0.41%"
"04/29/2001","28.96","28.80","29.42","28.00","201.43K","0.98%"
"04/22/2001","28.68","27.95","28.90","27.25","176.67K","3.99%"
"04/15/2001","27.58","28.54","29.40","27.50","360.95K","-3.53%"
"04/08/2001","28.59","27.26","29.10","27.26","217.25K","4.42%"
"04/01/2001","27.38","26.72","27.95","25.76","226.81K","3.05%"
"03/25/2001","26.57","27.47","28.13","26.00","228.78K","-2.96%"
"03/18/2001","27.38","27.09","27.55","26.07","255.08K","1.71%"
"03/11/2001","26.92","28.15","28.38","26.35","303.38K","-4.81%"
"03/04/2001","28.28","28.05","29.35","28.05","221.70K","1.33%"
"02/25/2001","27.91","28.75","28.75","27.22","119.31K","-2.99%"
"02/18/2001","28.77","29.26","29.49","27.95","112.60K","-0.79%"
"02/11/2001","29.00","30.75","30.80","28.50","319.24K","-5.66%"
"02/04/2001","30.74","30.23","31.59","29.60","246.20K","1.15%"
"01/28/2001","30.39","28.84","30.50","27.62","162.05K","5.63%"
"01/21/2001","28.77","30.25","30.57","28.00","201.01K","-4.70%"
"01/14/2001","30.19","29.00","30.30","27.18","287.04K","4.97%"
"01/07/2001","28.76","27.24","28.82","26.10","263.37K","5.89%"
"12/31/2000","27.16","26.49","28.08","26.07","120.18K","4.54%"
"12/24/2000","25.98","25.95","26.41","25.14","63.27K","0.74%"
"12/17/2000","25.79","27.92","28.80","25.25","189.79K","-7.43%"
"12/10/2000","27.86","28.30","29.40","26.80","247.27K","-0.82%"
"12/03/2000","28.09","31.55","31.90","27.60","193.90K","-9.88%"
"11/26/2000","31.17","34.28","34.59","31.00","170.06K","-9.39%"
